"DepartmentKey","Address","City","County","DepartmentName","DepartmentSpecialty","DepartmentType","PostalCode","CensusTract"
2811,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2812,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2813,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2814,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2815,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2816,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2817,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2818,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2819,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2820,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2821,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2822,"1500 SW 10th Ave","Topeka","SHAWNEE","ULTRASOUND","Radiology","HOD","66604",20177003603
2823,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2824,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2825,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2826,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2827,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2828,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2829,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2830,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2831,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2832,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2833,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2834,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2835,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2836,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2837,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2838,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2839,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2840,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2841,"1979 Milky Way","VERONA","*Unspecified","EMH EMERGENCY","Emergency Medicine","ED","53593",55025012700
2842,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2843,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2844,"1500 SW 10th Street","Topeka","SHAWNEE","WOUND CARE CENTER","Wound Care","*Unknown","66604",20177003603
2845,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2846,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2847,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2848,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2849,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2850,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2851,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2852,"1979 Milky Way","VERONA","*Unspecified","EMH EMERGENCY","Emergency Medicine","ED","53593",55025012700
2853,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2854,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2855,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2856,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2857,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2858,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2859,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2860,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2861,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2862,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2863,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2864,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2865,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2866,"1500 SW 10th Ave","Topeka","SHAWNEE","SURGERY","*Unspecified","OR","66606",20177000500
2867,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2868,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2869,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2870,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2871,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2872,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2873,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2874,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2875,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2876,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2877,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2878,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2879,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2880,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2881,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2882,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2883,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2884,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2885,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2886,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2887,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2888,NA,"Topeka","SHAWNEE","OPL CRIT CARE-2 SOUTH","*Unspecified","HOD",NA,NA
2889,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2890,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2891,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2892,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2893,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2894,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2895,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2896,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2897,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2898,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2899,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2900,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2901,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2902,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2903,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2904,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2905,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2906,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2907,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2908,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2909,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2910,NA,"Topeka","SHAWNEE","OPL JOINT CENTER-3EAST","*Unspecified","HOD",NA,NA
2911,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2912,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2913,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2914,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2915,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2916,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2917,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2918,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2919,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2920,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2921,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2922,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2923,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2924,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2925,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2926,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2927,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2928,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2929,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2930,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2931,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2932,NA,"Topeka","SHAWNEE","OPL 5 EAST (PEDS)","*Unspecified","HOD",NA,NA
2933,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2934,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2935,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2936,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2937,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2938,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2939,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2940,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2941,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2942,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2943,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2944,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2945,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2946,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2947,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2948,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2949,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2950,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2951,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2952,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2953,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2954,NA,"Topeka","SHAWNEE","OPL 5 NORTH","*Unspecified","HOD",NA,NA
2955,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2956,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2957,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2958,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2959,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2960,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2961,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2962,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2963,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2964,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2965,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2966,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2967,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2968,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2969,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2970,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2971,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2972,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2973,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2974,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2975,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2976,NA,"Topeka","SHAWNEE","OPL 6 NORTH","*Unspecified","HOD",NA,NA
2977,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2978,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2979,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2980,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2981,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2982,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2983,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2984,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2985,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2986,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2987,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2988,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2989,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2990,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2991,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2992,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2993,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2994,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2995,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
2996,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2997,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2998,NA,"Topeka","SHAWNEE","OPL GERO-PSYCH-6WEST","*Unspecified","HOD",NA,NA
2999,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3000,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3001,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3002,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3003,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3004,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3005,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3006,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
3007,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3008,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3009,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3010,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3011,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3012,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3013,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3014,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3015,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3016,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3017,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
3018,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3019,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3020,NA,"Topeka","SHAWNEE","OPL POST-SURG-7 WEST","*Unspecified","HOD",NA,NA
3021,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3022,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3023,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3024,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3025,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3026,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3027,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3028,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
3029,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3030,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3031,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3032,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3033,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3034,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3035,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3036,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3037,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3038,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3039,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
3040,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3041,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3042,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3043,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3044,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3045,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3046,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3047,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3048,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3049,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3050,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
3051,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3052,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3053,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3054,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3055,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3056,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3057,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3058,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3059,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3060,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3061,"1979 Milky Way","VERONA","*Unspecified","EMH NURSERY","*Unspecified","*Unknown","53593",55025012700
3062,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3063,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3064,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3065,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3066,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3067,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3068,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3069,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
3070,NA,"Topeka","SHAWNEE","OPL 7 NORTH","*Unspecified","HOD",NA,NA
3071,NA,"Topeka","SHAWNEE","OPL BIRTHPLACE","*Unspecified","L&D",NA,NA
